GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US040130610441,040130610441,"Block Group 1, Census Tract 610.44, Maricopa County, Arizona",36748,5357
1500000US040130610442,040130610442,"Block Group 2, Census Tract 610.44, Maricopa County, Arizona",23793,4384
1500000US040130610443,040130610443,"Block Group 3, Census Tract 610.44, Maricopa County, Arizona",28170,5008
1500000US040130610451,040130610451,"Block Group 1, Census Tract 610.45, Maricopa County, Arizona",32034,5287
1500000US040130610452,040130610452,"Block Group 2, Census Tract 610.45, Maricopa County, Arizona",44163,5256
1500000US040130610453,040130610453,"Block Group 3, Census Tract 610.45, Maricopa County, Arizona",33177,7259
1500000US040130610461,040130610461,"Block Group 1, Census Tract 610.46, Maricopa County, Arizona",18263,4144
1500000US040130610462,040130610462,"Block Group 2, Census Tract 610.46, Maricopa County, Arizona",26435,3353
1500000US040130610471,040130610471,"Block Group 1, Census Tract 610.47, Maricopa County, Arizona",34058,3557
1500000US040130610472,040130610472,"Block Group 2, Census Tract 610.47, Maricopa County, Arizona",53814,14021
1500000US040130611001,040130611001,"Block Group 1, Census Tract 611, Maricopa County, Arizona",18003,2093
1500000US040130611002,040130611002,"Block Group 2, Census Tract 611, Maricopa County, Arizona",14856,3770
1500000US040130611003,040130611003,"Block Group 3, Census Tract 611, Maricopa County, Arizona",18788,2463
1500000US040130612001,040130612001,"Block Group 1, Census Tract 612, Maricopa County, Arizona",12753,3372
1500000US040130612002,040130612002,"Block Group 2, Census Tract 612, Maricopa County, Arizona",12024,3869
1500000US040130612003,040130612003,"Block Group 3, Census Tract 612, Maricopa County, Arizona",12792,2398
1500000US040130612004,040130612004,"Block Group 4, Census Tract 612, Maricopa County, Arizona",15253,3136
1500000US040130613001,040130613001,"Block Group 1, Census Tract 613, Maricopa County, Arizona",20562,3762
1500000US040130614011,040130614011,"Block Group 1, Census Tract 614.01, Maricopa County, Arizona",10343,2502
1500000US040130614012,040130614012,"Block Group 2, Census Tract 614.01, Maricopa County, Arizona",12708,2837
1500000US040130614021,040130614021,"Block Group 1, Census Tract 614.02, Maricopa County, Arizona",12609,2698
1500000US040130614022,040130614022,"Block Group 2, Census Tract 614.02, Maricopa County, Arizona",11186,2842
1500000US040130614023,040130614023,"Block Group 3, Census Tract 614.02, Maricopa County, Arizona",11835,2925
1500000US040130715031,040130715031,"Block Group 1, Census Tract 715.03, Maricopa County, Arizona",25046,4996
1500000US040130715032,040130715032,"Block Group 2, Census Tract 715.03, Maricopa County, Arizona",26861,6049
