GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030027081,320030027081,"Block Group 1, Census Tract 27.08, Clark County, Nevada",14192,3307
1500000US320030027082,320030027082,"Block Group 2, Census Tract 27.08, Clark County, Nevada",12452,2479
1500000US320030028081,320030028081,"Block Group 1, Census Tract 28.08, Clark County, Nevada",57863,13144
1500000US320030028082,320030028082,"Block Group 2, Census Tract 28.08, Clark County, Nevada",51636,15113
1500000US320030028101,320030028101,"Block Group 1, Census Tract 28.10, Clark County, Nevada",17846,4356
1500000US320030028102,320030028102,"Block Group 2, Census Tract 28.10, Clark County, Nevada",45503,8490
1500000US320030028111,320030028111,"Block Group 1, Census Tract 28.11, Clark County, Nevada",40245,7682
1500000US320030028112,320030028112,"Block Group 2, Census Tract 28.11, Clark County, Nevada",32885,4697
1500000US320030028141,320030028141,"Block Group 1, Census Tract 28.14, Clark County, Nevada",48440,7578
1500000US320030028142,320030028142,"Block Group 2, Census Tract 28.14, Clark County, Nevada",28706,7907
1500000US320030028143,320030028143,"Block Group 3, Census Tract 28.14, Clark County, Nevada",28831,6473
1500000US320030028211,320030028211,"Block Group 1, Census Tract 28.21, Clark County, Nevada",30782,6206
1500000US320030028212,320030028212,"Block Group 2, Census Tract 28.21, Clark County, Nevada",31369,10430
1500000US320030028213,320030028213,"Block Group 3, Census Tract 28.21, Clark County, Nevada",11322,5560
1500000US320030028221,320030028221,"Block Group 1, Census Tract 28.22, Clark County, Nevada",20056,4313
1500000US320030028222,320030028222,"Block Group 2, Census Tract 28.22, Clark County, Nevada",14658,4597
1500000US320030028231,320030028231,"Block Group 1, Census Tract 28.23, Clark County, Nevada",19747,4374
