"STATEFP10,C,2","COUNTYFP10,C,3","TRACTCE10,C,6","BLOCKCE10,C,4","GEOID10,C,15","NAME10,C,10","MTFCC10,C,5","UR10,C,1","UACE10,C,5","UATYP10,C,1","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
32,003,003208,1000,320030032081000,Block 1000,G5040,U,47995,U,S,46710,0,+36.2471823,-115.2621240
32,003,005614,1007,320030056141007,Block 1007,G5040,U,56413,C,S,40153,0,+36.7972165,-114.0915926
32,003,002604,2006,320030026042006,Block 2006,G5040,U,47995,U,S,202331,0,+36.1025142,-115.1598531
32,003,001402,2007,320030014022007,Block 2007,G5040,U,47995,U,S,24441,0,+36.1469605,-115.1259232
32,003,000510,1005,320030005101005,Block 1005,G5040,U,47995,U,S,20348,0,+36.1816017,-115.1217900
32,003,003628,1060,320030036281060,Block 1060,G5040,U,47995,U,S,41108,0,+36.2658309,-115.0833635
32,003,005840,1089,320030058401089,Block 1089,G5040,U,47995,U,S,14275,0,+36.0242899,-115.2813047
32,003,005335,3003,320030053353003,Block 3003,G5040,U,47995,U,S,20476,0,+36.0239215,-114.9866379
32,003,003314,2003,320030033142003,Block 2003,G5040,U,47995,U,S,42175,0,+36.3177079,-115.2323014
32,003,003423,5001,320030034235001,Block 5001,G5040,U,47995,U,S,136373,0,+36.1846350,-115.2175280
32,003,007600,2064,320030076002064,Block 2064,G5040,R,,,S,68048,0,+36.5937198,-114.3223581
32,003,005808,3005,320030058083005,Block 3005,G5040,U,47995,U,S,9135,0,+36.1305726,-115.2930890
32,003,002916,2003,320030029162003,Block 2003,G5040,U,47995,U,S,37440,0,+36.1539333,-115.2560777
32,003,004717,1005,320030047171005,Block 1005,G5040,U,47995,U,S,29181,0,+36.2079357,-115.0958953
32,003,003620,2015,320030036202015,Block 2015,G5040,U,47995,U,S,80135,0,+36.2799755,-115.1735974
32,003,003245,1003,320030032451003,Block 1003,G5040,U,47995,U,S,8314,0,+36.2277364,-115.2777593
32,003,005321,2004,320030053212004,Block 2004,G5040,U,47995,U,S,20109,0,+36.0283860,-115.0738092
32,003,005827,1024,320030058271024,Block 1024,G5040,U,47995,U,S,46677,0,+36.0102085,-115.2769607
32,003,003618,1000,320030036181000,Block 1000,G5040,U,47995,U,S,646139,0,+36.3095286,-115.1935902
32,003,003321,1011,320030033211011,Block 1011,G5040,U,47995,U,S,60601,0,+36.2964773,-115.2592228
32,003,003409,1017,320030034091017,Block 1017,G5040,U,47995,U,S,150883,0,+36.2422305,-115.2375417
32,003,004500,2005,320030045002005,Block 2005,G5040,U,47995,U,S,19430,0,+36.2129823,-115.1148351
32,003,005828,1072,320030058281072,Block 1072,G5040,U,47995,U,S,4655,0,+36.0042577,-115.2970776
32,003,002985,1005,320030029851005,Block 1005,G5040,U,47995,U,S,41223,0,+36.0563122,-115.1914117
32,003,003628,1006,320030036281006,Block 1006,G5040,R,,,S,2379932,0,+36.2829813,-115.0892482
32,003,005902,1256,320030059021256,Block 1256,G5040,R,,,S,859232,0,+36.3141502,-114.9944333
32,003,005902,1337,320030059021337,Block 1337,G5040,R,,,S,6352,0,+36.3892784,-114.9206154
32,003,005715,4017,320030057154017,Block 4017,G5040,U,47995,U,S,26892,0,+35.9529650,-115.0913726
32,003,005349,2018,320030053492018,Block 2018,G5040,U,47995,U,S,20658,0,+36.0161893,-115.0992673
32,003,004302,1007,320030043021007,Block 1007,G5040,U,47995,U,S,9242,0,+36.1991444,-115.1151970
32,003,005607,2013,320030056072013,Block 2013,G5040,U,56413,C,S,10454,0,+36.7998185,-114.0744834
32,003,005612,2012,320030056122012,Block 2012,G5040,U,57871,C,S,45180,0,+36.5439859,-114.4493781
32,003,003251,2010,320030032512010,Block 2010,G5040,U,47995,U,S,48865,0,+36.1931474,-115.3205355
32,003,004200,3004,320030042003004,Block 3004,G5040,U,47995,U,S,21026,0,+36.2014256,-115.0998780
32,003,001710,2006,320030017102006,Block 2006,G5040,U,47995,U,S,23110,0,+36.1175158,-115.0754143
32,003,006203,2013,320030062032013,Block 2013,G5040,U,47995,U,S,659,0,+36.2034391,-115.0434137
32,003,004716,1006,320030047161006,Block 1006,G5040,U,47995,U,S,19950,0,+36.2279099,-115.0853003
32,003,005007,2000,320030050072000,Block 2000,G5040,U,47995,U,S,86681,0,+36.1207493,-115.0480488
32,003,001004,2004,320030010042004,Block 2004,G5040,U,47995,U,S,17103,0,+36.1550525,-115.1988038
32,003,005356,2012,320030053562012,Block 2012,G5040,U,47995,U,S,78243,0,+36.0162068,-115.0485820
32,003,007600,1002,320030076001002,Block 1002,G5040,U,56413,C,S,30970,0,+36.8060084,-114.0579318
32,003,007500,1196,320030075001196,Block 1196,G5040,R,,,S,124660,0,+36.3277398,-115.3592694
32,003,005613,4067,320030056134067,Block 4067,G5040,R,,,S,5296,0,+36.5132457,-114.4260704
32,003,005006,5000,320030050065000,Block 5000,G5040,U,47995,U,S,175798,0,+36.1314901,-115.0630967
32,003,006104,2012,320030061042012,Block 2012,G5040,U,47995,U,S,97459,0,+36.1607229,-115.0235207
32,003,002835,2006,320030028352006,Block 2006,G5040,U,47995,U,S,38723,0,+36.0075477,-115.1465890
32,003,005433,2002,320030054332002,Block 2002,G5040,U,47995,U,S,19245,0,+36.0122772,-114.9286453
32,003,000108,2017,320030001082017,Block 2017,G5040,U,47995,U,S,21603,0,+36.1832255,-115.2083032
32,003,003630,2010,320030036302010,Block 2010,G5040,U,47995,U,S,21732,0,+36.2508742,-115.1996039
32,003,005613,5006,320030056135006,Block 5006,G5040,R,,,S,9754,0,+36.6652171,-114.5601883
32,003,005106,1000,320030051061000,Block 1000,G5040,U,47995,U,S,41799,0,+36.0558745,-115.0761532
32,003,005107,1002,320030051071002,Block 1002,G5040,U,47995,U,S,43556,0,+36.0535686,-115.0577354
32,003,005607,1007,320030056071007,Block 1007,G5040,U,56413,C,S,109806,0,+36.8066856,-114.0840430
32,003,005712,1044,320030057121044,Block 1044,G5040,R,,,S,26756,0,+35.9506166,-115.1601452
32,003,002981,1008,320030029811008,Block 1008,G5040,U,47995,U,S,36322,0,+36.0508541,-115.2167425
32,003,003102,2006,320030031022006,Block 2006,G5040,U,47995,U,S,12021,0,+36.1743390,-115.2267858
32,003,005105,2019,320030051052019,Block 2019,G5040,U,47995,U,S,19218,0,+36.0650124,-115.0199236
32,003,000520,1000,320030005201000,Block 1000,G5040,U,47995,U,S,25138,0,+36.1734167,-115.1217925
32,003,005435,2026,320030054352026,Block 2026,G5040,U,47995,U,S,12780,0,+35.9933556,-114.9269098
32,003,001801,4011,320030018014011,Block 4011,G5040,U,47995,U,S,48237,0,+36.1305115,-115.0928193
32,003,001801,1002,320030018011002,Block 1002,G5040,U,47995,U,S,11350,0,+36.1416844,-115.1013965
32,003,005902,1443,320030059021443,Block 1443,G5040,R,,,S,1743,0,+36.3066340,-114.9631541
32,003,003218,1000,320030032181000,Block 1000,G5040,U,47995,U,S,115827,0,+36.2041138,-115.2993710
32,003,002831,1021,320030028311021,Block 1021,G5040,U,47995,U,S,7406,0,+36.0162009,-115.1774200
32,003,003220,6005,320030032206005,Block 6005,G5040,U,47995,U,S,6560,0,+36.1822257,-115.2776811
32,003,003249,1010,320030032491010,Block 1010,G5040,U,47995,U,S,12779,0,+36.1917220,-115.3302311
32,003,005613,4399,320030056134399,Block 4399,G5040,R,,,S,6725981,0,+36.4170657,-114.8593335
32,003,002962,1091,320030029621091,Block 1091,G5040,U,47995,U,S,27125,0,+36.0682380,-115.2094786
32,003,003319,1029,320030033191029,Block 1029,G5040,U,47995,U,S,11690,0,+36.3017219,-115.2634637
32,003,003616,4012,320030036164012,Block 4012,G5040,U,47995,U,S,100092,0,+36.1963969,-115.1757702
32,003,003618,1012,320030036181012,Block 1012,G5040,U,47995,U,S,656,0,+36.2852828,-115.1960598
32,003,002847,1045,320030028471045,Block 1045,G5040,U,47995,U,S,23744,0,+36.0643798,-115.1797512
32,003,005338,2004,320030053382004,Block 2004,G5040,U,47995,U,S,33219,0,+36.0107863,-115.0758237
32,003,000403,1002,320030004031002,Block 1002,G5040,U,47995,U,S,15227,0,+36.1733499,-115.1321576
32,003,005335,3016,320030053353016,Block 3016,G5040,U,47995,U,S,20228,0,+36.0175878,-114.9821995
32,003,001612,3008,320030016123008,Block 3008,G5040,U,47995,U,S,11107,0,+36.1386784,-115.0733096
32,003,007800,1132,320030078001132,Block 1132,G5040,R,,,S,3030,0,+36.2451624,-114.9830447
32,003,006001,1016,320030060011016,Block 1016,G5040,R,,,S,8689,0,+36.2494671,-115.0685314
32,003,005714,3013,320030057143013,Block 3013,G5040,U,47995,U,S,24979,0,+35.9689571,-115.1120313
32,003,005824,2009,320030058242009,Block 2009,G5040,U,47995,U,S,22639,0,+36.1728563,-115.3433243
32,003,005102,3001,320030051023001,Block 3001,G5040,U,47995,U,S,36058,0,+36.0579610,-115.0852999
32,003,003310,1035,320030033101035,Block 1035,G5040,U,47995,U,S,14307,0,+36.2932685,-115.2258453
32,003,005607,2019,320030056072019,Block 2019,G5040,U,56413,C,S,10731,0,+36.7992868,-114.0734634
32,003,002944,2002,320030029442002,Block 2002,G5040,U,47995,U,S,36970,0,+36.1083382,-115.2760413
32,003,005904,1014,320030059041014,Block 1014,G5040,R,,,S,4258082,0,+36.8337336,-114.1481880
32,003,003500,1014,320030035001014,Block 1014,G5040,U,47995,U,S,20855,0,+36.1988724,-115.1529429
32,003,002841,2006,320030028412006,Block 2006,G5040,U,47995,U,S,46077,0,+36.0039832,-115.1558965
32,003,002847,2004,320030028472004,Block 2004,G5040,U,47995,U,S,109055,0,+36.0585115,-115.1379056
32,003,005902,1191,320030059021191,Block 1191,G5040,R,,,S,56124,0,+36.5348880,-115.5642168
32,003,002832,2000,320030028322000,Block 2000,G5040,U,47995,U,S,207941,0,+36.0144460,-115.1656235
32,003,003253,1006,320030032531006,Block 1006,G5040,U,47995,U,S,14909,0,+36.1693777,-115.2811098
32,003,003306,1000,320030033061000,Block 1000,G5040,U,47995,U,S,39317,0,+36.2601874,-115.2243336
32,003,004100,2004,320030041002004,Block 2004,G5040,U,47995,U,S,34091,0,+36.1940233,-115.1072966
32,003,005703,2236,320030057032236,Block 2236,G5040,R,,,S,81200,0,+35.6401492,-115.0794258
32,003,007500,1176,320030075001176,Block 1176,G5040,R,,,S,7906,0,+36.2578145,-115.6462290
32,003,005902,1539,320030059021539,Block 1539,G5040,R,,,S,2576,0,+36.6887771,-114.6692369
32,003,003618,1019,320030036181019,Block 1019,G5040,U,47995,U,S,7459,0,+36.2850413,-115.2064527
32,003,005433,5000,320030054335000,Block 5000,G5040,U,47995,U,S,33893,0,+36.0121973,-114.9379546
32,003,005705,1040,320030057051040,Block 1040,G5040,R,,,S,222228,0,+35.1279476,-114.6319828
32,003,005613,4313,320030056134313,Block 4313,G5040,R,,,S,92409,0,+36.0211737,-114.7858105
32,003,005437,1003,320030054371003,Block 1003,G5040,R,,,S,251,0,+36.1173672,-114.9091012
32,003,003640,1005,320030036401005,Block 1005,G5040,U,47995,U,S,14433,0,+36.2519414,-115.1502729
32,003,005705,1015,320030057051015,Block 1015,G5040,R,,,S,680228,0,+35.1828867,-114.5916984
32,003,003800,3007,320030038003007,Block 3007,G5040,U,47995,U,S,14953,0,+36.1891357,-115.1388316
32,003,001401,1016,320030014011016,Block 1016,G5040,U,47995,U,S,26933,0,+36.1532639,-115.1157604
32,003,005825,2007,320030058252007,Block 2007,G5040,U,47995,U,S,97141,0,+36.1281376,-115.2898404
32,003,003305,3006,320030033053006,Block 3006,G5040,U,47995,U,S,20734,0,+36.2568743,-115.2276287
32,003,003211,2006,320030032112006,Block 2006,G5040,U,47995,U,S,6867,0,+36.2155485,-115.2800729
32,003,005109,3009,320030051093009,Block 3009,G5040,U,47995,U,S,15150,0,+36.0468298,-115.0344912
32,003,002983,1039,320030029831039,Block 1039,G5040,U,47995,U,S,8655,0,+36.0499380,-115.2089181
32,003,006800,4053,320030068004053,Block 4053,G5040,U,47995,U,S,6315,0,+36.0934999,-115.1476998
32,003,005613,5033,320030056135033,Block 5033,G5040,U,57871,C,S,82256,0,+36.6136564,-114.4713644
32,003,003616,1014,320030036161014,Block 1014,G5040,U,47995,U,S,825102,0,+36.2005264,-115.1870010
32,003,005827,1142,320030058271142,Block 1142,G5040,R,,,S,4420290,0,+35.8738717,-115.6555134
32,003,007200,4008,320030072004008,Block 4008,G5040,U,47995,U,S,11633,0,+36.2002891,-115.0208747
32,003,005902,1504,320030059021504,Block 1504,G5040,R,,,S,45581,0,+36.4210316,-115.3791954
32,003,003262,2023,320030032622023,Block 2023,G5040,U,47995,U,S,22239,0,+36.1956287,-115.3302768
32,003,003230,4005,320030032304005,Block 4005,G5040,U,47995,U,S,4249,0,+36.3026863,-115.3160617
32,003,003633,1028,320030036331028,Block 1028,G5040,U,47995,U,S,87413,0,+36.2485271,-115.1814950
32,003,005613,4004,320030056134004,Block 4004,G5040,R,,,S,133368812,0,+36.5580531,-114.5948922
32,003,002847,1096,320030028471096,Block 1096,G5040,U,47995,U,S,20398,0,+36.0632390,-115.1220310
32,003,003104,2003,320030031042003,Block 2003,G5040,U,47995,U,S,13001,0,+36.1882374,-115.2353118
32,003,005613,4030,320030056134030,Block 4030,G5040,R,,,S,9901,0,+36.5160497,-114.4464011
32,003,003305,4000,320030033054000,Block 4000,G5040,U,47995,U,S,79352,0,+36.2614469,-115.2360322
32,003,000401,2004,320030004012004,Block 2004,G5040,U,47995,U,S,13749,0,+36.1817398,-115.1346874
32,003,005320,1013,320030053201013,Block 1013,G5040,U,47995,U,S,5486,0,+36.0308670,-115.1129442
32,003,003231,3023,320030032313023,Block 3023,G5040,U,47995,U,S,9146,0,+36.2948033,-115.3211915
32,003,002841,1054,320030028411054,Block 1054,G5040,U,47995,U,S,82489,0,+35.9937747,-115.1693209
32,003,005711,1132,320030057111132,Block 1132,G5040,R,,,S,20315837,0,+35.7660321,-115.2340206
32,003,002947,1002,320030029471002,Block 1002,G5040,U,47995,U,S,42062,0,+36.1432277,-115.2306326
32,003,003001,2003,320030030012003,Block 2003,G5040,U,47995,U,S,114800,0,+36.1728591,-115.2291738
32,003,001003,1016,320030010031016,Block 1016,G5040,U,47995,U,S,41920,0,+36.1546252,-115.2201507
32,003,005705,1043,320030057051043,Block 1043,G5040,R,,,S,21413,0,+35.1445010,-114.6271614
32,003,003232,4043,320030032324043,Block 4043,G5040,U,47995,U,S,42913,0,+36.2492122,-115.2802787
32,003,005849,2000,320030058492000,Block 2000,G5040,U,47995,U,S,220399,0,+36.1032138,-115.2896975
32,003,005713,1001,320030057131001,Block 1001,G5040,U,47995,U,S,27628,0,+35.9336820,-115.0938654
32,003,003310,1004,320030033101004,Block 1004,G5040,U,47995,U,S,67380,0,+36.3078070,-115.2384673
32,003,006202,1013,320030062021013,Block 1013,G5040,U,47995,U,S,28824,0,+36.1981673,-115.0375691
32,003,005711,1088,320030057111088,Block 1088,G5040,R,,,S,9576,0,+35.9221358,-114.9225168
32,003,005502,1022,320030055021022,Block 1022,G5040,U,09325,C,S,14910,0,+35.9787352,-114.8382676
32,003,005703,2297,320030057032297,Block 2297,G5040,R,,,S,4584152,0,+35.7775919,-114.9555853
32,003,005422,2012,320030054222012,Block 2012,G5040,U,47995,U,S,32967,0,+36.0440830,-114.9704704
32,003,003211,2004,320030032112004,Block 2004,G5040,U,47995,U,S,25905,0,+36.2141976,-115.2812552
32,003,005703,3319,320030057033319,Block 3319,G5040,R,,,S,11486,0,+35.3255821,-114.8065767
32,003,005818,1047,320030058181047,Block 1047,G5040,R,,,S,145367,0,+36.5502576,-115.6494758
32,003,003318,1048,320030033181048,Block 1048,G5040,U,47995,U,S,12589,0,+36.2964706,-115.2706573
32,003,003612,1014,320030036121014,Block 1014,G5040,U,47995,U,S,35445,0,+36.2271554,-115.1994644
32,003,000513,2003,320030005132003,Block 2003,G5040,U,47995,U,S,26067,0,+36.1842430,-115.0784285
32,003,005703,2516,320030057032516,Block 2516,G5040,R,,,S,5353,0,+35.4902888,-115.1805005
32,003,005902,1601,320030059021601,Block 1601,G5040,R,,,S,1653,0,+36.7453459,-114.4444315
32,003,006800,4067,320030068004067,Block 4067,G5040,U,47995,U,S,11814,0,+36.0896110,-115.1467472
32,003,005356,2006,320030053562006,Block 2006,G5040,U,47995,U,S,17302,0,+36.0143188,-115.0507051
32,003,005355,2009,320030053552009,Block 2009,G5040,U,47995,U,S,17297,0,+35.9934124,-115.0952170
32,003,002938,1020,320030029381020,Block 1020,G5040,U,47995,U,S,39561,0,+36.1377847,-115.2198141
32,003,003204,1003,320030032041003,Block 1003,G5040,U,47995,U,S,39237,0,+36.2546950,-115.2779791
32,003,007800,2028,320030078002028,Block 2028,G5040,U,47995,U,S,24548,0,+36.2380921,-115.0480012
32,003,002838,2000,320030028382000,Block 2000,G5040,U,47995,U,S,16141,0,+36.0488348,-115.1278066
32,003,003700,1000,320030037001000,Block 1000,G5040,U,47995,U,S,501269,0,+36.2149989,-115.1478990
32,003,002302,1034,320030023021034,Block 1034,G5040,U,47995,U,S,557,0,+36.1262224,-115.1757183
32,003,002831,1003,320030028311003,Block 1003,G5040,U,47995,U,S,20548,0,+36.0220258,-115.1784026
32,003,002203,2005,320030022032005,Block 2005,G5040,U,47995,U,S,19377,0,+36.1423253,-115.1944132
32,003,003613,3004,320030036133004,Block 3004,G5040,U,47995,U,S,31355,0,+36.2214991,-115.1863939
32,003,003700,2013,320030037002013,Block 2013,G5040,U,47995,U,S,56862,0,+36.2000173,-115.1375273
32,003,003623,1002,320030036231002,Block 1002,G5040,R,,,S,6921898,0,+36.2993408,-115.1187589
32,003,005501,4019,320030055014019,Block 4019,G5040,U,09325,C,S,15266,0,+36.0030869,-114.8272533
32,003,005902,1150,320030059021150,Block 1150,G5040,R,,,S,12045,0,+36.5798736,-115.6789337
32,003,000302,4001,320030003024001,Block 4001,G5040,U,47995,U,S,50050,0,+36.1945753,-115.1574400
32,003,000523,1002,320030005231002,Block 1002,G5040,U,47995,U,S,16253,0,+36.1631226,-115.1106082
32,003,005434,1010,320030054341010,Block 1010,G5040,U,47995,U,S,29830,0,+36.0463307,-114.9565216
32,003,002956,1001,320030029561001,Block 1001,G5040,U,47995,U,S,218141,0,+36.1139019,-115.1963705
32,003,007600,2098,320030076002098,Block 2098,G5040,U,57871,C,S,83673,0,+36.5798877,-114.4585909
32,003,003423,3005,320030034233005,Block 3005,G5040,U,47995,U,S,2651,0,+36.1951979,-115.2079853
32,003,007500,1167,320030075001167,Block 1167,G5040,R,,,S,16818,0,+36.2631915,-115.6071350
32,003,002982,3009,320030029823009,Block 3009,G5040,U,47995,U,S,6408,0,+36.0444525,-115.2243957
32,003,005825,3003,320030058253003,Block 3003,G5040,U,47995,U,S,13160,0,+36.1230160,-115.2848325
32,003,005902,1164,320030059021164,Block 1164,G5040,R,,,S,5244,0,+36.5794421,-115.6700729
32,003,005827,1275,320030058271275,Block 1275,G5040,R,,,S,541751,0,+35.8278836,-115.2948230
32,003,005355,2012,320030053552012,Block 2012,G5040,U,47995,U,S,53810,0,+35.9917250,-115.0934820
32,003,005016,1006,320030050161006,Block 1006,G5040,U,47995,U,S,34331,0,+36.0982621,-115.0272670
32,003,003249,1004,320030032491004,Block 1004,G5040,U,47995,U,S,8555,0,+36.1926203,-115.3257574
32,003,005827,1002,320030058271002,Block 1002,G5040,U,47995,U,S,4938,0,+36.0100818,-115.2693358
32,003,000518,4002,320030005184002,Block 4002,G5040,U,47995,U,S,19982,0,+36.1653229,-115.0859348
32,003,003220,1004,320030032201004,Block 1004,G5040,U,47995,U,S,23026,0,+36.1822340,-115.2716194
32,003,005103,3000,320030051033000,Block 3000,G5040,U,47995,U,S,23101,0,+36.0601733,-115.0713997
32,003,006001,1010,320030060011010,Block 1010,G5040,U,47995,U,S,9010,0,+36.2647834,-115.0561414
32,003,005343,2009,320030053432009,Block 2009,G5040,U,47995,U,S,10378,0,+36.0081061,-114.9601231
32,003,005322,2001,320030053222001,Block 2001,G5040,U,47995,U,S,15844,0,+36.0106177,-115.1132500
32,003,005902,1036,320030059021036,Block 1036,G5040,R,,,S,6570,0,+36.6658022,-114.5825992
32,003,001004,5005,320030010045005,Block 5005,G5040,U,47995,U,S,19294,0,+36.1497600,-115.1975719
32,003,002603,3000,320030026033000,Block 3000,G5040,U,47995,U,S,76944,0,+36.1138017,-115.1400124
32,003,005851,1009,320030058511009,Block 1009,G5040,U,47995,U,S,2597,0,+36.0999741,-115.2928912
32,003,007100,1000,320030071001000,Block 1000,G5040,U,47995,U,S,321748,0,+36.2162222,-115.0666787
32,003,005105,2015,320030051052015,Block 2015,G5040,U,47995,U,S,32828,0,+36.0620719,-115.0081626
32,003,005712,1146,320030057121146,Block 1146,G5040,R,,,S,7307,0,+35.9438445,-115.1222445
32,003,002843,2017,320030028432017,Block 2017,G5040,U,47995,U,S,6070,0,+35.9969034,-115.1406829
32,003,005436,2002,320030054362002,Block 2002,G5040,U,47995,U,S,54359,0,+36.0779298,-115.0198053
32,003,005703,3229,320030057033229,Block 3229,G5040,R,,,S,686412,0,+35.2917217,-114.8358507
32,003,005902,2007,320030059022007,Block 2007,G5040,R,,,S,1014712,0,+36.6830804,-114.6749008
32,003,005607,1000,320030056071000,Block 1000,G5040,U,56413,C,S,65305,0,+36.8089460,-114.0717700
32,003,005349,2044,320030053492044,Block 2044,G5040,U,47995,U,S,1105,0,+36.0217928,-115.0997443
32,003,003250,2016,320030032502016,Block 2016,G5040,U,47995,U,S,35022,0,+36.1780764,-115.3350523
32,003,002975,1020,320030029751020,Block 1020,G5040,U,47995,U,S,13005,0,+36.0783948,-115.2558508
32,003,000700,4019,320030007004019,Block 4019,G5040,U,47995,U,S,17012,0,+36.1659625,-115.1347550
32,003,005703,2167,320030057032167,Block 2167,G5040,R,,,S,90322,0,+35.6183160,-115.3866140
32,003,005902,1247,320030059021247,Block 1247,G5040,R,,,S,3822566,0,+36.3293734,-115.1855253
32,003,003234,3014,320030032343014,Block 3014,G5040,U,47995,U,S,1372,0,+36.2908309,-115.2892551
32,003,005703,2190,320030057032190,Block 2190,G5040,R,,,S,264749,0,+35.6733554,-115.3537210
32,003,000510,2003,320030005102003,Block 2003,G5040,U,47995,U,S,19148,0,+36.1875714,-115.1200374
32,003,005850,2005,320030058502005,Block 2005,G5040,U,47995,U,S,219428,0,+36.0869800,-115.3110385
32,003,005803,2007,320030058032007,Block 2007,G5040,U,47995,U,S,7031,0,+36.1473950,-115.3138911
32,003,005712,1154,320030057121154,Block 1154,G5040,U,47995,U,S,12931,0,+35.9504720,-115.1289167
32,003,003800,3014,320030038003014,Block 3014,G5040,U,47995,U,S,17611,0,+36.1930919,-115.1362517
32,003,005705,1012,320030057051012,Block 1012,G5040,R,,,S,988380,0,+35.1754241,-114.5844577
32,003,003005,3002,320030030053002,Block 3002,G5040,U,47995,U,S,20685,0,+36.1721682,-115.2474150
32,003,001611,1013,320030016111013,Block 1013,G5040,U,47995,U,S,15839,0,+36.1551020,-115.0688352
32,003,005833,1045,320030058331045,Block 1045,G5040,U,47995,U,S,83584,0,+36.0088019,-115.2188823
32,003,002938,1014,320030029381014,Block 1014,G5040,U,47995,U,S,10661,0,+36.1415016,-115.2212413
32,003,002811,2020,320030028112020,Block 2020,G5040,U,47995,U,S,34500,0,+36.0322629,-115.1214989
32,003,000203,3016,320030002033016,Block 3016,G5040,U,47995,U,S,41835,0,+36.1600480,-115.1669012
32,003,002958,2003,320030029582003,Block 2003,G5040,U,47995,U,S,19215,0,+36.0990185,-115.2380237
