GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030017081,320030017081,"Block Group 1, Census Tract 17.08, Clark County, Nevada",1891,350
1500000US320030017082,320030017082,"Block Group 2, Census Tract 17.08, Clark County, Nevada",1285,521
1500000US320030017091,320030017091,"Block Group 1, Census Tract 17.09, Clark County, Nevada",1706,223
1500000US320030017101,320030017101,"Block Group 1, Census Tract 17.10, Clark County, Nevada",2905,414
1500000US320030017102,320030017102,"Block Group 2, Census Tract 17.10, Clark County, Nevada",1350,304
1500000US320030017111,320030017111,"Block Group 1, Census Tract 17.11, Clark County, Nevada",2675,385
1500000US320030017112,320030017112,"Block Group 2, Census Tract 17.11, Clark County, Nevada",1151,319
1500000US320030017121,320030017121,"Block Group 1, Census Tract 17.12, Clark County, Nevada",2016,477
1500000US320030017122,320030017122,"Block Group 2, Census Tract 17.12, Clark County, Nevada",2168,384
1500000US320030017131,320030017131,"Block Group 1, Census Tract 17.13, Clark County, Nevada",1616,300
1500000US320030017132,320030017132,"Block Group 2, Census Tract 17.13, Clark County, Nevada",1688,342
1500000US320030017141,320030017141,"Block Group 1, Census Tract 17.14, Clark County, Nevada",2610,564
1500000US320030017142,320030017142,"Block Group 2, Census Tract 17.14, Clark County, Nevada",1212,291
1500000US320030017151,320030017151,"Block Group 1, Census Tract 17.15, Clark County, Nevada",788,243
1500000US320030017152,320030017152,"Block Group 2, Census Tract 17.15, Clark County, Nevada",1863,361
1500000US320030017161,320030017161,"Block Group 1, Census Tract 17.16, Clark County, Nevada",1760,336
1500000US320030017171,320030017171,"Block Group 1, Census Tract 17.17, Clark County, Nevada",1347,174
1500000US320030017181,320030017181,"Block Group 1, Census Tract 17.18, Clark County, Nevada",1858,288
1500000US320030017182,320030017182,"Block Group 2, Census Tract 17.18, Clark County, Nevada",792,221
1500000US320030018011,320030018011,"Block Group 1, Census Tract 18.01, Clark County, Nevada",1443,529
1500000US320030018012,320030018012,"Block Group 2, Census Tract 18.01, Clark County, Nevada",1735,439
1500000US320030018013,320030018013,"Block Group 3, Census Tract 18.01, Clark County, Nevada",363,125
1500000US320030018014,320030018014,"Block Group 4, Census Tract 18.01, Clark County, Nevada",1495,457
1500000US320030018015,320030018015,"Block Group 5, Census Tract 18.01, Clark County, Nevada",1555,511
1500000US320030018031,320030018031,"Block Group 1, Census Tract 18.03, Clark County, Nevada",1562,536
1500000US320030018032,320030018032,"Block Group 2, Census Tract 18.03, Clark County, Nevada",1249,364
1500000US320030018041,320030018041,"Block Group 1, Census Tract 18.04, Clark County, Nevada",1226,421
1500000US320030018042,320030018042,"Block Group 2, Census Tract 18.04, Clark County, Nevada",1479,400
1500000US320030018043,320030018043,"Block Group 3, Census Tract 18.04, Clark County, Nevada",969,337
1500000US320030019011,320030019011,"Block Group 1, Census Tract 19.01, Clark County, Nevada",1778,592
1500000US320030019012,320030019012,"Block Group 2, Census Tract 19.01, Clark County, Nevada",203,148
1500000US320030019013,320030019013,"Block Group 3, Census Tract 19.01, Clark County, Nevada",1651,405
1500000US320030019014,320030019014,"Block Group 4, Census Tract 19.01, Clark County, Nevada",1578,562
1500000US320030019021,320030019021,"Block Group 1, Census Tract 19.02, Clark County, Nevada",2243,699
1500000US320030019022,320030019022,"Block Group 2, Census Tract 19.02, Clark County, Nevada",906,288
1500000US320030019023,320030019023,"Block Group 3, Census Tract 19.02, Clark County, Nevada",1187,387
1500000US320030020001,320030020001,"Block Group 1, Census Tract 20, Clark County, Nevada",2127,595
1500000US320030020002,320030020002,"Block Group 2, Census Tract 20, Clark County, Nevada",1217,392
1500000US320030020003,320030020003,"Block Group 3, Census Tract 20, Clark County, Nevada",919,282
1500000US320030022011,320030022011,"Block Group 1, Census Tract 22.01, Clark County, Nevada",1789,452
1500000US320030022012,320030022012,"Block Group 2, Census Tract 22.01, Clark County, Nevada",1302,536
1500000US320030022013,320030022013,"Block Group 3, Census Tract 22.01, Clark County, Nevada",1945,430
1500000US320030022031,320030022031,"Block Group 1, Census Tract 22.03, Clark County, Nevada",1471,350
1500000US320030022032,320030022032,"Block Group 2, Census Tract 22.03, Clark County, Nevada",1049,405
1500000US320030022033,320030022033,"Block Group 3, Census Tract 22.03, Clark County, Nevada",2719,443
1500000US320030022041,320030022041,"Block Group 1, Census Tract 22.04, Clark County, Nevada",1100,386
1500000US320030022042,320030022042,"Block Group 2, Census Tract 22.04, Clark County, Nevada",812,372
1500000US320030022043,320030022043,"Block Group 3, Census Tract 22.04, Clark County, Nevada",1194,495
1500000US320030022044,320030022044,"Block Group 4, Census Tract 22.04, Clark County, Nevada",1611,346
1500000US320030022061,320030022061,"Block Group 1, Census Tract 22.06, Clark County, Nevada",1400,322
1500000US320030022062,320030022062,"Block Group 2, Census Tract 22.06, Clark County, Nevada",1954,287
1500000US320030022071,320030022071,"Block Group 1, Census Tract 22.07, Clark County, Nevada",1546,306
1500000US320030022072,320030022072,"Block Group 2, Census Tract 22.07, Clark County, Nevada",1992,579
