,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,income
0,Id,Id2,Geography,Estimate; Total,Margin of Error; Total,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
240,1500000US371190042002,371190042002,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",843,268,19193
241,1500000US371190042003,371190042003,"Block Group 3, Census Tract 42, Mecklenburg County, North Carolina",542,268,18653
242,1500000US371190042004,371190042004,"Block Group 4, Census Tract 42, Mecklenburg County, North Carolina",1306,353,15314
243,1500000US371190043021,371190043021,"Block Group 1, Census Tract 43.02, Mecklenburg County, North Carolina",829,264,13130
244,1500000US371190043022,371190043022,"Block Group 2, Census Tract 43.02, Mecklenburg County, North Carolina",2747,496,14859
245,1500000US371190043023,371190043023,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",1660,513,13399
246,1500000US371190043031,371190043031,"Block Group 1, Census Tract 43.03, Mecklenburg County, North Carolina",2934,274,20971
247,1500000US371190043041,371190043041,"Block Group 1, Census Tract 43.04, Mecklenburg County, North Carolina",2921,576,19333
248,1500000US371190043042,371190043042,"Block Group 2, Census Tract 43.04, Mecklenburg County, North Carolina",1163,351,18599
249,1500000US371190043051,371190043051,"Block Group 1, Census Tract 43.05, Mecklenburg County, North Carolina",2572,685,21028
250,1500000US371190043052,371190043052,"Block Group 2, Census Tract 43.05, Mecklenburg County, North Carolina",3687,923,11867
251,1500000US371190044001,371190044001,"Block Group 1, Census Tract 44, Mecklenburg County, North Carolina",781,294,12976
252,1500000US371190044002,371190044002,"Block Group 2, Census Tract 44, Mecklenburg County, North Carolina",3382,540,18558
253,1500000US371190045001,371190045001,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",1173,436,9561
254,1500000US371190045002,371190045002,"Block Group 2, Census Tract 45, Mecklenburg County, North Carolina",1151,390,12696
255,1500000US371190045003,371190045003,"Block Group 3, Census Tract 45, Mecklenburg County, North Carolina",680,234,25073
256,1500000US371190046001,371190046001,"Block Group 1, Census Tract 46, Mecklenburg County, North Carolina",1300,346,17629
257,1500000US371190046002,371190046002,"Block Group 2, Census Tract 46, Mecklenburg County, North Carolina",1647,398,12723
258,1500000US371190047001,371190047001,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",1839,269,11641
259,1500000US371190048001,371190048001,"Block Group 1, Census Tract 48, Mecklenburg County, North Carolina",1334,340,11616
260,1500000US371190048002,371190048002,"Block Group 2, Census Tract 48, Mecklenburg County, North Carolina",1245,327,18434
261,1500000US371190048003,371190048003,"Block Group 3, Census Tract 48, Mecklenburg County, North Carolina",934,232,18606
262,1500000US371190049001,371190049001,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",554,108,18027
263,1500000US371190050001,371190050001,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",1268,225,13876
264,1500000US371190050002,371190050002,"Block Group 2, Census Tract 50, Mecklenburg County, North Carolina",600,191,26673
265,1500000US371190051001,371190051001,"Block Group 1, Census Tract 51, Mecklenburg County, North Carolina",1117,303,15483
266,1500000US371190051002,371190051002,"Block Group 2, Census Tract 51, Mecklenburg County, North Carolina",1322,268,13169
267,1500000US371190052001,371190052001,"Block Group 1, Census Tract 52, Mecklenburg County, North Carolina",605,200,12552
268,1500000US371190052002,371190052002,"Block Group 2, Census Tract 52, Mecklenburg County, North Carolina",692,220,12325
269,1500000US371190052003,371190052003,"Block Group 3, Census Tract 52, Mecklenburg County, North Carolina",722,196,13399
270,1500000US371190053011,371190053011,"Block Group 1, Census Tract 53.01, Mecklenburg County, North Carolina",3530,452,12230
271,1500000US371190053012,371190053012,"Block Group 2, Census Tract 53.01, Mecklenburg County, North Carolina",842,401,12057
272,1500000US371190053051,371190053051,"Block Group 1, Census Tract 53.05, Mecklenburg County, North Carolina",951,306,13818
273,1500000US371190053052,371190053052,"Block Group 2, Census Tract 53.05, Mecklenburg County, North Carolina",1551,387,18928
274,1500000US371190053053,371190053053,"Block Group 3, Census Tract 53.05, Mecklenburg County, North Carolina",2536,537,15532
275,1500000US371190053061,371190053061,"Block Group 1, Census Tract 53.06, Mecklenburg County, North Carolina",554,203,17491
276,1500000US371190053062,371190053062,"Block Group 2, Census Tract 53.06, Mecklenburg County, North Carolina",1863,289,13111
277,1500000US371190053071,371190053071,"Block Group 1, Census Tract 53.07, Mecklenburg County, North Carolina",2421,393,13962
278,1500000US371190053072,371190053072,"Block Group 2, Census Tract 53.07, Mecklenburg County, North Carolina",1083,218,17976
279,1500000US371190053081,371190053081,"Block Group 1, Census Tract 53.08, Mecklenburg County, North Carolina",1653,270,18221
280,1500000US371190053082,371190053082,"Block Group 2, Census Tract 53.08, Mecklenburg County, North Carolina",948,242,9905
281,1500000US371190054011,371190054011,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",2972,568,19438
282,1500000US371190054012,371190054012,"Block Group 2, Census Tract 54.01, Mecklenburg County, North Carolina",2450,587,21270
283,1500000US371190054013,371190054013,"Block Group 3, Census Tract 54.01, Mecklenburg County, North Carolina",1660,638,16396
284,1500000US371190054031,371190054031,"Block Group 1, Census Tract 54.03, Mecklenburg County, North Carolina",2533,363,19813
285,1500000US371190054032,371190054032,"Block Group 2, Census Tract 54.03, Mecklenburg County, North Carolina",1806,388,16859
286,1500000US371190054041,371190054041,"Block Group 1, Census Tract 54.04, Mecklenburg County, North Carolina",2629,463,23445
287,1500000US371190054042,371190054042,"Block Group 2, Census Tract 54.04, Mecklenburg County, North Carolina",2126,357,25312
288,1500000US371190055081,371190055081,"Block Group 1, Census Tract 55.08, Mecklenburg County, North Carolina",2338,403,36694
289,1500000US371190055082,371190055082,"Block Group 2, Census Tract 55.08, Mecklenburg County, North Carolina",1862,327,45319
290,1500000US371190055091,371190055091,"Block Group 1, Census Tract 55.09, Mecklenburg County, North Carolina",1900,372,34347
291,1500000US371190055092,371190055092,"Block Group 2, Census Tract 55.09, Mecklenburg County, North Carolina",1485,513,29436
292,1500000US371190055093,371190055093,"Block Group 3, Census Tract 55.09, Mecklenburg County, North Carolina",2459,644,26258
293,1500000US371190055101,371190055101,"Block Group 1, Census Tract 55.10, Mecklenburg County, North Carolina",2182,442,13774
294,1500000US371190055102,371190055102,"Block Group 2, Census Tract 55.10, Mecklenburg County, North Carolina",3517,439,23729
295,1500000US371190055111,371190055111,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",1078,317,21145
296,1500000US371190055112,371190055112,"Block Group 2, Census Tract 55.11, Mecklenburg County, North Carolina",1562,311,30060
297,1500000US371190055113,371190055113,"Block Group 3, Census Tract 55.11, Mecklenburg County, North Carolina",1388,285,32450
298,1500000US371190055121,371190055121,"Block Group 1, Census Tract 55.12, Mecklenburg County, North Carolina",623,168,21017
299,1500000US371190055122,371190055122,"Block Group 2, Census Tract 55.12, Mecklenburg County, North Carolina",1083,252,26552
300,1500000US371190055123,371190055123,"Block Group 3, Census Tract 55.12, Mecklenburg County, North Carolina",3127,354,20553
301,1500000US371190055131,371190055131,"Block Group 1, Census Tract 55.13, Mecklenburg County, North Carolina",1898,344,30822
302,1500000US371190055132,371190055132,"Block Group 2, Census Tract 55.13, Mecklenburg County, North Carolina",1367,218,39564
303,1500000US371190055133,371190055133,"Block Group 3, Census Tract 55.13, Mecklenburg County, North Carolina",974,223,34865
304,1500000US371190055141,371190055141,"Block Group 1, Census Tract 55.14, Mecklenburg County, North Carolina",2871,595,34953
305,1500000US371190055142,371190055142,"Block Group 2, Census Tract 55.14, Mecklenburg County, North Carolina",1882,437,41563
306,1500000US371190055143,371190055143,"Block Group 3, Census Tract 55.14, Mecklenburg County, North Carolina",2076,326,43296
307,1500000US371190055151,371190055151,"Block Group 1, Census Tract 55.15, Mecklenburg County, North Carolina",2418,249,40767
308,1500000US371190055161,371190055161,"Block Group 1, Census Tract 55.16, Mecklenburg County, North Carolina",1891,170,41694
309,1500000US371190055171,371190055171,"Block Group 1, Census Tract 55.17, Mecklenburg County, North Carolina",2930,364,43204
310,1500000US371190055172,371190055172,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",1293,267,34122
311,1500000US371190055181,371190055181,"Block Group 1, Census Tract 55.18, Mecklenburg County, North Carolina",3959,570,32990
312,1500000US371190055182,371190055182,"Block Group 2, Census Tract 55.18, Mecklenburg County, North Carolina",2151,503,28984
313,1500000US371190055191,371190055191,"Block Group 1, Census Tract 55.19, Mecklenburg County, North Carolina",2755,321,32606
314,1500000US371190055192,371190055192,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",2370,304,34988
315,1500000US371190055201,371190055201,"Block Group 1, Census Tract 55.20, Mecklenburg County, North Carolina",4176,441,33266
316,1500000US371190055202,371190055202,"Block Group 2, Census Tract 55.20, Mecklenburg County, North Carolina",598,186,30666
317,1500000US371190055211,371190055211,"Block Group 1, Census Tract 55.21, Mecklenburg County, North Carolina",856,299,18847
318,1500000US371190055212,371190055212,"Block Group 2, Census Tract 55.21, Mecklenburg County, North Carolina",2303,722,28350
319,1500000US371190055213,371190055213,"Block Group 3, Census Tract 55.21, Mecklenburg County, North Carolina",4728,693,29035
320,1500000US371190055221,371190055221,"Block Group 1, Census Tract 55.22, Mecklenburg County, North Carolina",1158,338,42777
321,1500000US371190055222,371190055222,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",2134,483,31774
322,1500000US371190055223,371190055223,"Block Group 3, Census Tract 55.22, Mecklenburg County, North Carolina",1270,422,32710
323,1500000US371190055231,371190055231,"Block Group 1, Census Tract 55.23, Mecklenburg County, North Carolina",893,405,31135
324,1500000US371190055232,371190055232,"Block Group 2, Census Tract 55.23, Mecklenburg County, North Carolina",2891,467,24375
325,1500000US371190055233,371190055233,"Block Group 3, Census Tract 55.23, Mecklenburg County, North Carolina",1944,486,27040
326,1500000US371190055241,371190055241,"Block Group 1, Census Tract 55.24, Mecklenburg County, North Carolina",1195,525,37183
327,1500000US371190055242,371190055242,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",1214,385,28481
328,1500000US371190055243,371190055243,"Block Group 3, Census Tract 55.24, Mecklenburg County, North Carolina",2922,681,21510
329,1500000US371190055244,371190055244,"Block Group 4, Census Tract 55.24, Mecklenburg County, North Carolina",1564,431,30164
330,1500000US371190055245,371190055245,"Block Group 5, Census Tract 55.24, Mecklenburg County, North Carolina",1004,368,31291
331,1500000US371190055246,371190055246,"Block Group 6, Census Tract 55.24, Mecklenburg County, North Carolina",1488,452,25985
332,1500000US371190056041,371190056041,"Block Group 1, Census Tract 56.04, Mecklenburg County, North Carolina",1835,254,15502
333,1500000US371190056042,371190056042,"Block Group 2, Census Tract 56.04, Mecklenburg County, North Carolina",1989,205,4285
334,1500000US371190056043,371190056043,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",1761,282,4074
335,1500000US371190056051,371190056051,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",2599,946,21424
336,1500000US371190056052,371190056052,"Block Group 2, Census Tract 56.05, Mecklenburg County, North Carolina",1582,714,30923
337,1500000US371190056053,371190056053,"Block Group 3, Census Tract 56.05, Mecklenburg County, North Carolina",2275,690,14578
338,1500000US371190056091,371190056091,"Block Group 1, Census Tract 56.09, Mecklenburg County, North Carolina",3668,496,10024
339,1500000US371190056101,371190056101,"Block Group 1, Census Tract 56.10, Mecklenburg County, North Carolina",1011,301,18490
340,1500000US371190056102,371190056102,"Block Group 2, Census Tract 56.10, Mecklenburg County, North Carolina",2250,401,19563
341,1500000US371190056111,371190056111,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",2927,198,25419
342,1500000US371190056121,371190056121,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",2748,466,27862
343,1500000US371190056122,371190056122,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",1695,307,38497
344,1500000US371190056131,371190056131,"Block Group 1, Census Tract 56.13, Mecklenburg County, North Carolina",2830,319,27546
345,1500000US371190056141,371190056141,"Block Group 1, Census Tract 56.14, Mecklenburg County, North Carolina",1858,492,31461
346,1500000US371190056142,371190056142,"Block Group 2, Census Tract 56.14, Mecklenburg County, North Carolina",2817,539,35148
347,1500000US371190056143,371190056143,"Block Group 3, Census Tract 56.14, Mecklenburg County, North Carolina",2587,642,30844
348,1500000US371190056151,371190056151,"Block Group 1, Census Tract 56.15, Mecklenburg County, North Carolina",1641,105,34208
349,1500000US371190056161,371190056161,"Block Group 1, Census Tract 56.16, Mecklenburg County, North Carolina",1502,226,20791
350,1500000US371190056171,371190056171,"Block Group 1, Census Tract 56.17, Mecklenburg County, North Carolina",2005,221,23061
351,1500000US371190056172,371190056172,"Block Group 2, Census Tract 56.17, Mecklenburg County, North Carolina",61,57,38970
352,1500000US371190056181,371190056181,"Block Group 1, Census Tract 56.18, Mecklenburg County, North Carolina",2106,346,38314
353,1500000US371190056182,371190056182,"Block Group 2, Census Tract 56.18, Mecklenburg County, North Carolina",1532,341,22540
354,1500000US371190056191,371190056191,"Block Group 1, Census Tract 56.19, Mecklenburg County, North Carolina",2468,364,23699
355,1500000US371190056192,371190056192,"Block Group 2, Census Tract 56.19, Mecklenburg County, North Carolina",2099,373,25798
356,1500000US371190056201,371190056201,"Block Group 1, Census Tract 56.20, Mecklenburg County, North Carolina",2112,552,24755
357,1500000US371190056202,371190056202,"Block Group 2, Census Tract 56.20, Mecklenburg County, North Carolina",4300,1068,19870
358,1500000US371190056203,371190056203,"Block Group 3, Census Tract 56.20, Mecklenburg County, North Carolina",2600,578,24498
359,1500000US371190056211,371190056211,"Block Group 1, Census Tract 56.21, Mecklenburg County, North Carolina",2265,300,35757
360,1500000US371190056212,371190056212,"Block Group 2, Census Tract 56.21, Mecklenburg County, North Carolina",739,258,27326
361,1500000US371190056213,371190056213,"Block Group 3, Census Tract 56.21, Mecklenburg County, North Carolina",1298,309,35347
362,1500000US371190057061,371190057061,"Block Group 1, Census Tract 57.06, Mecklenburg County, North Carolina",1943,496,29374
363,1500000US371190057062,371190057062,"Block Group 2, Census Tract 57.06, Mecklenburg County, North Carolina",1788,494,19760
364,1500000US371190057063,371190057063,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina",1904,629,19997
365,1500000US371190057064,371190057064,"Block Group 4, Census Tract 57.06, Mecklenburg County, North Carolina",1832,476,28155
366,1500000US371190057091,371190057091,"Block Group 1, Census Tract 57.09, Mecklenburg County, North Carolina",1763,285,38819
367,1500000US371190057092,371190057092,"Block Group 2, Census Tract 57.09, Mecklenburg County, North Carolina",2331,250,29875
368,1500000US371190057101,371190057101,"Block Group 1, Census Tract 57.10, Mecklenburg County, North Carolina",2645,416,20694
369,1500000US371190057102,371190057102,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina",2093,356,20554
370,1500000US371190057111,371190057111,"Block Group 1, Census Tract 57.11, Mecklenburg County, North Carolina",528,241,34564
371,1500000US371190057112,371190057112,"Block Group 2, Census Tract 57.11, Mecklenburg County, North Carolina",2411,412,40306
372,1500000US371190057113,371190057113,"Block Group 3, Census Tract 57.11, Mecklenburg County, North Carolina",3553,493,35207
373,1500000US371190057121,371190057121,"Block Group 1, Census Tract 57.12, Mecklenburg County, North Carolina",2620,323,30897
374,1500000US371190057122,371190057122,"Block Group 2, Census Tract 57.12, Mecklenburg County, North Carolina",1516,282,29766
375,1500000US371190057131,371190057131,"Block Group 1, Census Tract 57.13, Mecklenburg County, North Carolina",2390,288,35987
376,1500000US371190057132,371190057132,"Block Group 2, Census Tract 57.13, Mecklenburg County, North Carolina",1790,309,39991
377,1500000US371190057141,371190057141,"Block Group 1, Census Tract 57.14, Mecklenburg County, North Carolina",2153,312,41433
378,1500000US371190057142,371190057142,"Block Group 2, Census Tract 57.14, Mecklenburg County, North Carolina",1632,316,42913
379,1500000US371190057143,371190057143,"Block Group 3, Census Tract 57.14, Mecklenburg County, North Carolina",1274,214,38334
380,1500000US371190057151,371190057151,"Block Group 1, Census Tract 57.15, Mecklenburg County, North Carolina",2749,206,28452
381,1500000US371190057161,371190057161,"Block Group 1, Census Tract 57.16, Mecklenburg County, North Carolina",2336,400,26034
382,1500000US371190057162,371190057162,"Block Group 2, Census Tract 57.16, Mecklenburg County, North Carolina",2150,476,28136
383,1500000US371190057171,371190057171,"Block Group 1, Census Tract 57.17, Mecklenburg County, North Carolina",2490,423,20068
384,1500000US371190057172,371190057172,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",1190,455,24024
385,1500000US371190057173,371190057173,"Block Group 3, Census Tract 57.17, Mecklenburg County, North Carolina",3149,427,28799
386,1500000US371190058111,371190058111,"Block Group 1, Census Tract 58.11, Mecklenburg County, North Carolina",2632,304,35574
387,1500000US371190058112,371190058112,"Block Group 2, Census Tract 58.11, Mecklenburg County, North Carolina",1720,285,50012
388,1500000US371190058121,371190058121,"Block Group 1, Census Tract 58.12, Mecklenburg County, North Carolina",2487,404,39784
389,1500000US371190058122,371190058122,"Block Group 2, Census Tract 58.12, Mecklenburg County, North Carolina",2443,390,26694
390,1500000US371190058123,371190058123,"Block Group 3, Census Tract 58.12, Mecklenburg County, North Carolina",2012,483,21987
391,1500000US371190058151,371190058151,"Block Group 1, Census Tract 58.15, Mecklenburg County, North Carolina",2891,309,51303
392,1500000US371190058152,371190058152,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",877,227,44593
393,1500000US371190058161,371190058161,"Block Group 1, Census Tract 58.16, Mecklenburg County, North Carolina",3738,349,69248
394,1500000US371190058162,371190058162,"Block Group 2, Census Tract 58.16, Mecklenburg County, North Carolina",821,166,48025
395,1500000US371190058171,371190058171,"Block Group 1, Census Tract 58.17, Mecklenburg County, North Carolina",1453,286,39959
396,1500000US371190058172,371190058172,"Block Group 2, Census Tract 58.17, Mecklenburg County, North Carolina",3015,259,49447
397,1500000US371190058231,371190058231,"Block Group 1, Census Tract 58.23, Mecklenburg County, North Carolina",931,237,57088
398,1500000US371190058232,371190058232,"Block Group 2, Census Tract 58.23, Mecklenburg County, North Carolina",1950,756,33763
399,1500000US371190058233,371190058233,"Block Group 3, Census Tract 58.23, Mecklenburg County, North Carolina",1819,387,42093
400,1500000US371190058234,371190058234,"Block Group 4, Census Tract 58.23, Mecklenburg County, North Carolina",3862,553,38864
401,1500000US371190058241,371190058241,"Block Group 1, Census Tract 58.24, Mecklenburg County, North Carolina",3927,359,23222
402,1500000US371190058251,371190058251,"Block Group 1, Census Tract 58.25, Mecklenburg County, North Carolina",3121,358,32941
403,1500000US371190058252,371190058252,"Block Group 2, Census Tract 58.25, Mecklenburg County, North Carolina",2025,377,30453
404,1500000US371190058261,371190058261,"Block Group 1, Census Tract 58.26, Mecklenburg County, North Carolina",750,178,25315
405,1500000US371190058262,371190058262,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",2114,254,25287
406,1500000US371190058271,371190058271,"Block Group 1, Census Tract 58.27, Mecklenburg County, North Carolina",2949,319,24717
407,1500000US371190058281,371190058281,"Block Group 1, Census Tract 58.28, Mecklenburg County, North Carolina",2479,272,54350
408,1500000US371190058282,371190058282,"Block Group 2, Census Tract 58.28, Mecklenburg County, North Carolina",378,120,78832
409,1500000US371190058283,371190058283,"Block Group 3, Census Tract 58.28, Mecklenburg County, North Carolina",1107,220,38536
410,1500000US371190058291,371190058291,"Block Group 1, Census Tract 58.29, Mecklenburg County, North Carolina",1026,270,31608
411,1500000US371190058292,371190058292,"Block Group 2, Census Tract 58.29, Mecklenburg County, North Carolina",1144,250,25614
412,1500000US371190058301,371190058301,"Block Group 1, Census Tract 58.30, Mecklenburg County, North Carolina",1626,303,27212
413,1500000US371190058302,371190058302,"Block Group 2, Census Tract 58.30, Mecklenburg County, North Carolina",2183,277,30290
414,1500000US371190058311,371190058311,"Block Group 1, Census Tract 58.31, Mecklenburg County, North Carolina",2682,476,44033
415,1500000US371190058312,371190058312,"Block Group 2, Census Tract 58.31, Mecklenburg County, North Carolina",1919,429,45147
416,1500000US371190058313,371190058313,"Block Group 3, Census Tract 58.31, Mecklenburg County, North Carolina",307,103,39433
417,1500000US371190058321,371190058321,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",2956,196,76103
418,1500000US371190058331,371190058331,"Block Group 1, Census Tract 58.33, Mecklenburg County, North Carolina",1211,186,44739
419,1500000US371190058332,371190058332,"Block Group 2, Census Tract 58.33, Mecklenburg County, North Carolina",2670,244,50968
420,1500000US371190058333,371190058333,"Block Group 3, Census Tract 58.33, Mecklenburg County, North Carolina",1280,183,39737
421,1500000US371190058341,371190058341,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",3450,346,31914
422,1500000US371190058342,371190058342,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",1154,192,35858
423,1500000US371190058351,371190058351,"Block Group 1, Census Tract 58.35, Mecklenburg County, North Carolina",3068,134,43373
424,1500000US371190058361,371190058361,"Block Group 1, Census Tract 58.36, Mecklenburg County, North Carolina",2504,350,25684
425,1500000US371190058362,371190058362,"Block Group 2, Census Tract 58.36, Mecklenburg County, North Carolina",1477,292,44261
426,1500000US371190058371,371190058371,"Block Group 1, Census Tract 58.37, Mecklenburg County, North Carolina",2118,311,53065
427,1500000US371190058372,371190058372,"Block Group 2, Census Tract 58.37, Mecklenburg County, North Carolina",1988,400,45181
428,1500000US371190058373,371190058373,"Block Group 3, Census Tract 58.37, Mecklenburg County, North Carolina",1124,392,55675
429,1500000US371190058374,371190058374,"Block Group 4, Census Tract 58.37, Mecklenburg County, North Carolina",2523,663,71837
430,1500000US371190058381,371190058381,"Block Group 1, Census Tract 58.38, Mecklenburg County, North Carolina",2132,333,50952
431,1500000US371190058382,371190058382,"Block Group 2, Census Tract 58.38, Mecklenburg County, North Carolina",2131,447,61964
432,1500000US371190058383,371190058383,"Block Group 3, Census Tract 58.38, Mecklenburg County, North Carolina",4176,566,35706
433,1500000US371190058391,371190058391,"Block Group 1, Census Tract 58.39, Mecklenburg County, North Carolina",2767,271,41543
434,1500000US371190058401,371190058401,"Block Group 1, Census Tract 58.40, Mecklenburg County, North Carolina",2199,217,46166
435,1500000US371190058411,371190058411,"Block Group 1, Census Tract 58.41, Mecklenburg County, North Carolina",3191,447,66756
436,1500000US371190058412,371190058412,"Block Group 2, Census Tract 58.41, Mecklenburg County, North Carolina",1271,429,46208
437,1500000US371190058413,371190058413,"Block Group 3, Census Tract 58.41, Mecklenburg County, North Carolina",2403,388,56279
438,1500000US371190058421,371190058421,"Block Group 1, Census Tract 58.42, Mecklenburg County, North Carolina",1900,529,43429
439,1500000US371190058422,371190058422,"Block Group 2, Census Tract 58.42, Mecklenburg County, North Carolina",1663,350,41799
440,1500000US371190058423,371190058423,"Block Group 3, Census Tract 58.42, Mecklenburg County, North Carolina",3110,387,39982
441,1500000US371190058431,371190058431,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",1535,251,51001
442,1500000US371190058432,371190058432,"Block Group 2, Census Tract 58.43, Mecklenburg County, North Carolina",1609,252,46163
443,1500000US371190058441,371190058441,"Block Group 1, Census Tract 58.44, Mecklenburg County, North Carolina",3540,674,39015
444,1500000US371190058442,371190058442,"Block Group 2, Census Tract 58.44, Mecklenburg County, North Carolina",5253,543,47511
445,1500000US371190058451,371190058451,"Block Group 1, Census Tract 58.45, Mecklenburg County, North Carolina",1168,210,42769
446,1500000US371190058452,371190058452,"Block Group 2, Census Tract 58.45, Mecklenburg County, North Carolina",3332,255,47852
447,1500000US371190058461,371190058461,"Block Group 1, Census Tract 58.46, Mecklenburg County, North Carolina",1845,199,68367
448,1500000US371190058462,371190058462,"Block Group 2, Census Tract 58.46, Mecklenburg County, North Carolina",2127,252,65858
449,1500000US371190058471,371190058471,"Block Group 1, Census Tract 58.47, Mecklenburg County, North Carolina",1543,341,58125
450,1500000US371190058472,371190058472,"Block Group 2, Census Tract 58.47, Mecklenburg County, North Carolina",2475,295,55688
451,1500000US371190058473,371190058473,"Block Group 3, Census Tract 58.47, Mecklenburg County, North Carolina",627,157,51253
452,1500000US371190058481,371190058481,"Block Group 1, Census Tract 58.48, Mecklenburg County, North Carolina",2806,390,56759
453,1500000US371190058482,371190058482,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",1685,286,56909
454,1500000US371190058483,371190058483,"Block Group 3, Census Tract 58.48, Mecklenburg County, North Carolina",1175,252,57777
455,1500000US371190059061,371190059061,"Block Group 1, Census Tract 59.06, Mecklenburg County, North Carolina",2154,353,35424
456,1500000US371190059062,371190059062,"Block Group 2, Census Tract 59.06, Mecklenburg County, North Carolina",736,289,13149
457,1500000US371190059063,371190059063,"Block Group 3, Census Tract 59.06, Mecklenburg County, North Carolina",1430,344,29476
458,1500000US371190059064,371190059064,"Block Group 4, Census Tract 59.06, Mecklenburg County, North Carolina",366,174,20092
459,1500000US371190059071,371190059071,"Block Group 1, Census Tract 59.07, Mecklenburg County, North Carolina",3881,436,37084
460,1500000US371190059072,371190059072,"Block Group 2, Census Tract 59.07, Mecklenburg County, North Carolina",1656,371,34686
461,1500000US371190059081,371190059081,"Block Group 1, Census Tract 59.08, Mecklenburg County, North Carolina",1522,138,74896
462,1500000US371190059091,371190059091,"Block Group 1, Census Tract 59.09, Mecklenburg County, North Carolina",5033,922,30484
463,1500000US371190059092,371190059092,"Block Group 2, Census Tract 59.09, Mecklenburg County, North Carolina",3736,935,28140
464,1500000US371190059101,371190059101,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",5635,504,26630
465,1500000US371190059111,371190059111,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",3513,369,58006
466,1500000US371190059112,371190059112,"Block Group 2, Census Tract 59.11, Mecklenburg County, North Carolina",2684,443,32741
467,1500000US371190059121,371190059121,"Block Group 1, Census Tract 59.12, Mecklenburg County, North Carolina",1578,305,27799
468,1500000US371190059122,371190059122,"Block Group 2, Census Tract 59.12, Mecklenburg County, North Carolina",3655,406,28812
469,1500000US371190059131,371190059131,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",1624,507,24521
470,1500000US371190059132,371190059132,"Block Group 2, Census Tract 59.13, Mecklenburg County, North Carolina",3249,573,26635
471,1500000US371190059133,371190059133,"Block Group 3, Census Tract 59.13, Mecklenburg County, North Carolina",1926,566,28976
472,1500000US371190059141,371190059141,"Block Group 1, Census Tract 59.14, Mecklenburg County, North Carolina",2985,620,34184
473,1500000US371190059142,371190059142,"Block Group 2, Census Tract 59.14, Mecklenburg County, North Carolina",1374,508,30553
474,1500000US371190059143,371190059143,"Block Group 3, Census Tract 59.14, Mecklenburg County, North Carolina",2412,534,34194
475,1500000US371190059151,371190059151,"Block Group 1, Census Tract 59.15, Mecklenburg County, North Carolina",2097,175,46561
476,1500000US371190059161,371190059161,"Block Group 1, Census Tract 59.16, Mecklenburg County, North Carolina",1356,239,19666
477,1500000US371190059162,371190059162,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",1357,270,12304
478,1500000US371190059171,371190059171,"Block Group 1, Census Tract 59.17, Mecklenburg County, North Carolina",3250,470,34488
479,1500000US371190059172,371190059172,"Block Group 2, Census Tract 59.17, Mecklenburg County, North Carolina",2975,495,28536
480,1500000US371190059181,371190059181,"Block Group 1, Census Tract 59.18, Mecklenburg County, North Carolina",3764,320,29772
481,1500000US371190060051,371190060051,"Block Group 1, Census Tract 60.05, Mecklenburg County, North Carolina",2997,402,23815
482,1500000US371190060061,371190060061,"Block Group 1, Census Tract 60.06, Mecklenburg County, North Carolina",3597,890,17551
483,1500000US371190060062,371190060062,"Block Group 2, Census Tract 60.06, Mecklenburg County, North Carolina",2291,800,18704
484,1500000US371190060063,371190060063,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",1762,586,17486
